order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_fee,taxes,payment_method,fulfillment_status,refund_flag
SH_1000861,CUST_04926,PROD_978,2025-07-16 14:45:24,5,208.98,104.49,0.0,169.27,UPI,fulfilled,0
SH_1000862,CUST_09069,PROD_728,2025-12-04 02:19:00,1,157.38,23.61,5.0,24.08,PayPal,fulfilled,0
SH_1000863,CUST_03234,PROD_036,2025-05-16 12:28:06,3,222.66,0.0,0.0,120.24,Credit Card,fulfilled,0
SH_1000864,CUST_04498,PROD_216,2025-08-30 02:58:20,2,125.1,37.53,10.0,38.28,PayPal,fulfilled,0
SH_1000865,CUST_09493,PROD_921,2025-12-10 09:34:58,3,15.47,6.96,0.0,7.1,Credit Card,cancelled,0
SH_1000866,CUST_01467,PROD_204,2026-03-02 21:09:03,1,7.88,0.0,0.0,1.42,UPI,unfulfilled,0
SH_1000867,CUST_01717,PROD_188,2026-05-01 13:15:06,3,255.01,0.0,5.0,137.71,UPI,fulfilled,0
SH_1000868,CUST_04128,PROD_449,2025-11-05 02:00:51,3,209.1,0.0,10.0,112.91,Apple Pay,fulfilled,0
SH_1000869,CUST_06651,PROD_456,2025-12-29 06:23:54,5,123.57,0.0,10.0,111.21,Apple Pay,cancelled,0
SH_1000870,CUST_04539,PROD_307,2025-09-07 11:00:48,1,43.32,0.0,0.0,7.8,Credit Card,unfulfilled,0
SH_1000871,CUST_08811,PROD_495,2025-10-02 19:50:55,4,123.2,98.56,0.0,70.96,Apple Pay,fulfilled,0
SH_1000872,CUST_00613,PROD_563,2026-05-17 15:19:31,4,162.57,0.0,10.0,117.05,UPI,fulfilled,0
SH_1000873,CUST_04342,PROD_715,2025-06-22 16:50:20,3,54.0,24.3,0.0,24.79,Credit Card,fulfilled,0
SH_1000874,CUST_04416,PROD_843,2025-08-01 17:22:27,4,109.77,87.82,10.0,63.23,Credit Card,fulfilled,0
SH_1000875,CUST_03997,PROD_957,2025-03-02 04:07:34,4,264.84,105.94,0.0,171.62,Gift Card,cancelled,0
SH_1000876,CUST_07062,PROD_800,2025-07-04 15:54:29,2,160.84,0.0,5.0,57.9,Gift Card,fulfilled,0
SH_1000877,CUST_03988,PROD_230,2025-08-09 06:04:05,1,65.35,0.0,5.0,11.76,PayPal,fulfilled,0
SH_1000878,CUST_04470,PROD_392,2025-12-01 09:25:16,2,239.25,71.77,0.0,73.21,Apple Pay,fulfilled,1
SH_1000879,CUST_04129,PROD_362,2025-11-21 06:18:12,2,181.73,36.35,5.0,58.88,PayPal,fulfilled,0
SH_1000880,CUST_01916,PROD_322,2026-06-11 08:47:25,5,287.24,287.24,10.0,206.81,Credit Card,cancelled,0
SH_1000881,CUST_01271,PROD_572,2026-02-18 07:52:27,3,184.37,0.0,0.0,99.56,Apple Pay,cancelled,0
SH_1000882,CUST_05482,PROD_519,2025-09-07 08:30:28,2,15.43,0.0,0.0,5.55,Gift Card,cancelled,0
SH_1000883,CUST_08499,PROD_156,2025-04-13 17:39:37,3,197.06,88.68,10.0,90.45,PayPal,fulfilled,0
SH_1000884,CUST_08064,PROD_587,2025-02-21 18:29:27,2,220.26,0.0,5.0,79.29,PayPal,fulfilled,1
SH_1000885,CUST_08158,PROD_761,2026-02-17 10:30:58,2,264.56,105.82,5.0,76.19,Apple Pay,fulfilled,0
SH_1000886,CUST_05038,PROD_132,2025-10-15 20:12:51,2,30.9,6.18,0.0,10.01,PayPal,fulfilled,0
SH_1000887,CUST_03749,PROD_563,2025-04-25 13:42:00,2,162.57,0.0,5.0,58.53,Gift Card,fulfilled,0
SH_1000888,CUST_02331,PROD_288,2025-02-27 15:27:34,2,199.93,0.0,0.0,71.97,UPI,cancelled,0
SH_1000889,CUST_08284,PROD_102,2025-05-21 05:07:04,5,90.41,0.0,10.0,81.37,Gift Card,unfulfilled,0
SH_1000890,CUST_05319,PROD_470,2025-03-31 21:07:42,4,54.33,21.73,0.0,35.21,Credit Card,unfulfilled,0
SH_1000891,CUST_07141,PROD_082,2026-04-10 09:49:09,4,136.43,0.0,5.0,98.23,Apple Pay,unfulfilled,0
SH_1000892,CUST_08992,PROD_767,2026-04-10 15:31:15,1,179.76,0.0,0.0,32.36,UPI,cancelled,0
SH_1000893,CUST_03092,PROD_950,2026-03-12 12:14:19,2,115.42,0.0,0.0,41.55,UPI,fulfilled,0
SH_1000894,CUST_06091,PROD_421,2025-06-25 02:45:55,1,218.76,21.88,5.0,35.44,Apple Pay,cancelled,0
SH_1000895,CUST_07983,PROD_205,2025-08-14 04:25:29,2,224.17,44.83,10.0,72.63,PayPal,fulfilled,0
SH_1000896,CUST_07052,PROD_931,2025-02-16 06:06:55,1,182.26,0.0,5.0,32.81,UPI,fulfilled,0
SH_1000897,CUST_06820,PROD_892,2025-10-09 03:23:10,1,112.18,0.0,10.0,20.19,UPI,fulfilled,0
SH_1000898,CUST_04285,PROD_876,2026-01-31 08:54:05,3,166.39,0.0,5.0,89.85,Credit Card,cancelled,0
SH_1000899,CUST_05147,PROD_121,2026-05-24 01:07:23,3,133.32,79.99,5.0,57.59,UPI,fulfilled,0
SH_1000900,CUST_07982,PROD_441,2025-02-04 14:49:38,5,25.6,0.0,0.0,23.04,Apple Pay,cancelled,0
SH_1000901,CUST_05972,PROD_464,2025-04-13 21:34:09,1,101.02,0.0,0.0,18.18,Credit Card,cancelled,0
SH_1000902,CUST_06004,PROD_083,2025-04-05 10:12:28,4,191.25,0.0,0.0,137.7,PayPal,cancelled,0
SH_1000903,CUST_03633,PROD_755,2025-04-18 10:53:44,3,140.03,63.01,0.0,64.27,Apple Pay,unfulfilled,0
SH_1000904,CUST_06023,PROD_164,2026-01-24 10:41:03,5,33.56,33.56,5.0,24.16,PayPal,fulfilled,0
SH_1000905,CUST_02503,PROD_778,2025-08-03 02:03:32,4,137.2,54.88,10.0,88.91,UPI,fulfilled,0
SH_1000906,CUST_00443,PROD_537,2025-08-15 22:44:57,4,115.73,0.0,0.0,83.33,Credit Card,cancelled,0
SH_1000907,CUST_03127,PROD_446,2025-10-10 02:08:01,2,104.59,0.0,5.0,37.65,PayPal,fulfilled,0
SH_1000908,CUST_02487,PROD_914,2026-04-02 12:32:16,3,61.6,0.0,10.0,33.26,UPI,cancelled,0
SH_1000909,CUST_07143,PROD_348,2026-05-02 18:23:52,3,284.59,0.0,5.0,153.68,Gift Card,cancelled,0
SH_1000910,CUST_07273,PROD_258,2026-01-15 15:19:49,4,256.91,0.0,10.0,184.98,UPI,fulfilled,0
SH_1000911,CUST_01020,PROD_856,2026-05-10 08:08:05,3,21.7,9.76,0.0,9.96,PayPal,fulfilled,0
SH_1000912,CUST_06058,PROD_304,2025-02-18 06:09:54,4,200.26,80.1,5.0,129.77,UPI,fulfilled,0
SH_1000913,CUST_04281,PROD_496,2025-09-13 13:54:48,2,146.35,29.27,5.0,47.42,Apple Pay,unfulfilled,0
SH_1000914,CUST_04857,PROD_947,2025-04-07 05:47:26,3,173.7,52.11,10.0,84.42,Gift Card,cancelled,0
SH_1000915,CUST_02517,PROD_078,2025-12-23 15:02:16,3,214.01,0.0,5.0,115.57,Apple Pay,fulfilled,0
SH_1000916,CUST_03592,PROD_614,2025-04-18 05:49:40,5,138.52,103.89,5.0,105.97,Apple Pay,fulfilled,0
SH_1000917,CUST_08791,PROD_945,2025-05-18 04:54:19,1,90.62,0.0,10.0,16.31,PayPal,fulfilled,0
SH_1000918,CUST_08294,PROD_130,2025-07-29 19:19:17,3,60.55,0.0,0.0,32.7,Credit Card,fulfilled,0
SH_1000919,CUST_03512,PROD_985,2025-12-10 06:45:29,1,197.6,29.64,0.0,30.23,Credit Card,fulfilled,0
SH_1000920,CUST_03607,PROD_314,2026-04-28 14:22:31,5,8.72,6.54,5.0,6.67,Gift Card,fulfilled,0
SH_1000921,CUST_08608,PROD_931,2025-03-20 02:12:42,5,182.26,0.0,10.0,164.03,Credit Card,fulfilled,0
SH_1000922,CUST_06880,PROD_128,2026-02-14 13:43:09,1,111.02,11.1,5.0,17.99,Credit Card,cancelled,0
SH_1000923,CUST_09891,PROD_500,2025-06-04 09:04:07,3,128.66,0.0,5.0,69.48,Gift Card,fulfilled,0
SH_1000924,CUST_01267,PROD_190,2025-09-15 04:19:41,4,218.22,0.0,0.0,157.12,PayPal,fulfilled,0
SH_1000925,CUST_08757,PROD_561,2025-06-11 23:05:39,5,227.68,170.76,0.0,174.18,PayPal,fulfilled,0
SH_1000926,CUST_04388,PROD_498,2025-12-31 10:08:14,3,108.39,0.0,0.0,58.53,UPI,fulfilled,0
SH_1000927,CUST_09467,PROD_124,2025-02-22 09:16:37,1,23.62,0.0,5.0,4.25,UPI,fulfilled,0
SH_1000928,CUST_03830,PROD_605,2025-06-24 22:45:31,2,58.92,0.0,5.0,21.21,PayPal,unfulfilled,0
SH_1000929,CUST_03210,PROD_859,2026-05-06 07:47:29,1,253.18,0.0,0.0,45.57,Credit Card,fulfilled,0
SH_1000930,CUST_08896,PROD_283,2025-06-28 06:52:41,1,245.86,0.0,10.0,44.25,Apple Pay,fulfilled,0
SH_1000931,CUST_06358,PROD_031,2026-04-29 04:47:52,3,203.69,91.66,0.0,93.49,Apple Pay,fulfilled,0
SH_1000932,CUST_08917,PROD_374,2025-10-28 08:54:09,3,208.89,0.0,5.0,112.8,Gift Card,fulfilled,0
SH_1000933,CUST_08174,PROD_575,2026-03-18 04:26:09,4,188.37,0.0,10.0,135.63,Apple Pay,fulfilled,0
SH_1000934,CUST_08709,PROD_701,2025-09-17 15:01:07,5,40.14,0.0,10.0,36.13,Apple Pay,unfulfilled,0
SH_1000935,CUST_09115,PROD_900,2025-03-26 19:38:05,4,100.19,40.08,5.0,64.92,Apple Pay,fulfilled,0
SH_1000936,CUST_07965,PROD_321,2026-02-21 11:38:54,4,12.04,0.0,0.0,8.67,Gift Card,fulfilled,0
SH_1000937,CUST_07518,PROD_554,2026-04-14 02:38:59,1,146.49,14.65,5.0,23.73,PayPal,fulfilled,0
SH_1000938,CUST_01660,PROD_542,2025-02-07 14:28:08,2,116.94,23.39,0.0,37.89,Gift Card,fulfilled,0
SH_1000939,CUST_07895,PROD_011,2025-02-19 18:15:15,1,318.95,63.79,0.0,45.93,Apple Pay,cancelled,0
SH_1000940,CUST_03023,PROD_530,2026-02-20 10:37:34,3,15.69,4.71,10.0,7.62,PayPal,fulfilled,0
SH_1000941,CUST_07882,PROD_157,2026-03-02 13:09:40,1,64.19,12.84,5.0,9.24,UPI,unfulfilled,0
SH_1000942,CUST_09874,PROD_384,2025-04-01 02:33:19,3,82.83,0.0,10.0,44.73,Gift Card,fulfilled,0
SH_1000943,CUST_01890,PROD_930,2026-02-19 12:21:34,4,63.66,0.0,10.0,45.84,PayPal,fulfilled,0
SH_1000944,CUST_02251,PROD_060,2025-08-24 09:14:45,3,64.19,0.0,0.0,34.66,Credit Card,cancelled,0
SH_1000945,CUST_06157,PROD_492,2026-04-04 02:51:32,3,82.81,0.0,5.0,44.72,Credit Card,fulfilled,0
SH_1000946,CUST_09396,PROD_304,2025-09-24 03:27:06,4,200.26,120.16,10.0,122.56,UPI,fulfilled,0
SH_1000947,CUST_06869,PROD_585,2025-08-21 00:04:42,3,136.9,0.0,0.0,73.93,Credit Card,fulfilled,0
SH_1000948,CUST_07709,PROD_242,2025-04-11 16:43:16,4,252.26,0.0,5.0,181.63,Apple Pay,fulfilled,0
SH_1000949,CUST_03240,PROD_244,2025-10-04 09:13:59,4,155.7,0.0,0.0,112.1,Credit Card,cancelled,0
SH_1000950,CUST_03239,PROD_627,2026-01-28 14:18:40,2,19.78,7.91,10.0,5.7,UPI,fulfilled,0
SH_1000951,CUST_02220,PROD_529,2025-04-07 05:46:36,2,34.24,13.7,5.0,9.86,Apple Pay,fulfilled,0
SH_1000952,CUST_00869,PROD_518,2025-03-23 21:34:51,4,107.25,0.0,5.0,77.22,PayPal,fulfilled,1
SH_1000953,CUST_02995,PROD_923,2025-05-22 04:34:29,1,134.16,26.83,5.0,19.32,Apple Pay,fulfilled,1
SH_1000954,CUST_09138,PROD_897,2025-06-16 19:56:02,4,117.99,70.79,0.0,72.21,Apple Pay,fulfilled,0
SH_1000955,CUST_00870,PROD_003,2025-11-07 09:46:50,3,145.45,0.0,0.0,78.54,Apple Pay,fulfilled,0
SH_1000956,CUST_02972,PROD_033,2026-04-29 17:10:15,3,48.78,14.63,0.0,23.71,Apple Pay,unfulfilled,0
SH_1000957,CUST_05556,PROD_969,2026-06-08 23:11:28,4,130.5,0.0,10.0,93.96,Credit Card,fulfilled,0
SH_1000958,CUST_04149,PROD_227,2025-08-25 11:37:13,4,249.33,99.73,10.0,161.57,PayPal,fulfilled,0
SH_1000959,CUST_04942,PROD_662,2025-08-23 12:19:51,2,94.23,0.0,0.0,33.92,Credit Card,fulfilled,0
SH_1000960,CUST_09395,PROD_111,2025-12-10 02:58:41,2,70.85,14.17,10.0,22.96,Gift Card,cancelled,0
SH_1000961,CUST_09477,PROD_851,2026-02-27 10:05:47,1,200.38,30.06,0.0,30.66,Credit Card,unfulfilled,0
SH_1000962,CUST_06456,PROD_474,2026-06-09 18:38:44,3,207.31,0.0,10.0,111.95,PayPal,unfulfilled,0
SH_1000963,CUST_05434,PROD_400,2025-10-22 03:33:18,2,14.33,4.3,5.0,4.38,Credit Card,unfulfilled,0
SH_1000964,CUST_02756,PROD_125,2025-06-20 19:24:05,3,223.58,100.61,10.0,102.62,Credit Card,fulfilled,0
SH_1000965,CUST_02072,PROD_090,2025-05-18 13:31:06,3,106.64,63.98,0.0,46.07,Apple Pay,cancelled,0
SH_1000966,CUST_09129,PROD_012,2025-03-09 14:15:47,2,163.75,0.0,5.0,58.95,Credit Card,unfulfilled,0
SH_1000967,CUST_04173,PROD_643,2025-12-01 17:32:00,2,144.02,0.0,0.0,51.85,Gift Card,fulfilled,0
SH_1000968,CUST_03671,PROD_871,2026-02-14 16:44:37,4,73.52,58.82,5.0,42.35,Apple Pay,cancelled,0
SH_1000969,CUST_00891,PROD_672,2025-06-09 10:09:14,4,28.15,22.52,10.0,16.21,Credit Card,cancelled,0
SH_1000970,CUST_04877,PROD_922,2025-05-20 18:50:06,2,44.39,0.0,0.0,15.98,Gift Card,fulfilled,0
SH_1000971,CUST_01372,PROD_608,2025-12-30 00:32:17,3,36.05,0.0,10.0,19.47,Apple Pay,fulfilled,1
SH_1000972,CUST_01935,PROD_458,2025-11-29 18:30:31,4,186.06,74.42,5.0,120.57,Credit Card,unfulfilled,0
SH_1000973,CUST_08111,PROD_129,2025-05-01 12:54:46,2,9.51,3.8,5.0,2.74,Gift Card,fulfilled,0
SH_1000974,CUST_05270,PROD_770,2025-06-14 03:52:30,5,204.3,0.0,5.0,183.87,PayPal,fulfilled,0
SH_1000975,CUST_00773,PROD_257,2026-01-05 22:12:45,3,81.22,0.0,10.0,43.86,Credit Card,unfulfilled,0
SH_1000976,CUST_05386,PROD_263,2026-01-08 17:56:43,5,191.1,0.0,10.0,171.99,Credit Card,fulfilled,0
SH_1000977,CUST_06843,PROD_645,2026-02-07 15:39:24,1,139.07,0.0,10.0,25.03,UPI,fulfilled,0
SH_1000978,CUST_02309,PROD_364,2025-08-10 15:52:52,1,276.21,0.0,0.0,49.72,PayPal,cancelled,0
SH_1000979,CUST_06736,PROD_899,2025-06-28 01:14:39,3,15.22,4.57,5.0,7.4,PayPal,fulfilled,0
SH_1000980,CUST_07282,PROD_646,2025-11-03 20:12:18,5,186.78,186.78,10.0,134.48,PayPal,fulfilled,0
SH_1000981,CUST_03256,PROD_398,2025-10-10 09:24:45,3,179.52,0.0,5.0,96.94,Gift Card,unfulfilled,0
SH_1000982,CUST_02376,PROD_077,2025-11-27 14:51:32,2,94.15,28.25,10.0,28.81,Apple Pay,fulfilled,0
SH_1000983,CUST_03340,PROD_334,2025-12-17 13:36:05,4,87.63,0.0,10.0,63.09,PayPal,fulfilled,0
SH_1000984,CUST_08772,PROD_642,2026-05-30 11:32:28,3,188.29,0.0,5.0,101.68,UPI,fulfilled,0
SH_1000985,CUST_07350,PROD_782,2025-03-04 10:43:57,2,172.9,0.0,0.0,62.24,Gift Card,fulfilled,0
SH_1000986,CUST_06471,PROD_525,2026-04-08 02:50:27,5,12.28,12.28,0.0,8.84,Credit Card,cancelled,0
SH_1000987,CUST_09512,PROD_866,2026-05-13 19:50:58,1,161.91,0.0,10.0,29.14,Credit Card,unfulfilled,0
SH_1000988,CUST_06804,PROD_566,2025-09-01 10:57:33,5,241.55,0.0,0.0,217.39,Credit Card,fulfilled,0
SH_1000989,CUST_04578,PROD_191,2025-05-04 15:55:03,5,85.93,42.97,0.0,69.6,PayPal,cancelled,0
SH_1000990,CUST_09012,PROD_518,2025-05-01 05:34:08,2,107.25,32.17,0.0,32.82,UPI,unfulfilled,0
SH_1000991,CUST_08186,PROD_309,2026-03-22 07:02:38,5,102.15,0.0,10.0,91.94,PayPal,unfulfilled,0
SH_1000992,CUST_09182,PROD_748,2025-09-22 03:54:06,1,39.63,5.94,5.0,6.06,UPI,fulfilled,0
SH_1000993,CUST_03489,PROD_675,2026-03-24 17:59:46,3,74.02,33.31,5.0,33.98,Credit Card,fulfilled,0
SH_1000994,CUST_00335,PROD_568,2026-02-19 03:46:01,4,221.73,0.0,5.0,159.65,Gift Card,fulfilled,0
SH_1000995,CUST_04902,PROD_442,2026-03-04 04:35:12,1,125.69,0.0,0.0,22.62,Credit Card,unfulfilled,0
SH_1000996,CUST_09363,PROD_290,2026-01-14 02:38:07,2,282.02,0.0,10.0,101.53,UPI,unfulfilled,0
SH_1000997,CUST_00832,PROD_046,2025-04-13 21:27:04,3,174.01,104.41,0.0,75.17,Apple Pay,fulfilled,0
SH_1000998,CUST_09928,PROD_513,2025-10-16 04:37:17,5,84.88,42.44,5.0,68.75,Gift Card,fulfilled,0
SH_1000999,CUST_05966,PROD_453,2025-02-08 20:48:02,1,197.7,0.0,0.0,35.59,Apple Pay,fulfilled,0
SH_1001000,CUST_01641,PROD_524,2025-09-14 23:55:06,5,144.91,108.68,0.0,110.86,Gift Card,fulfilled,0
