amazon_order_id,customer_id,product_id,purchase_date,quantity,item_price,shipping_price,gift_wrap_price,item_tax,ship_service_level,ship_city,ship_state
AMZ-471-3334807-5295010,CUST_04312,PROD_383,2025-08-07T22:55:48Z,3,55.15,0.0,2.99,19.85,Expedited,Houston,TX
AMZ-579-8819955-7519867,CUST_07222,PROD_065,2026-01-30T10:56:26Z,3,35.84,0.0,2.99,12.9,Standard,Delhi,DL
AMZ-911-9237756-7975163,CUST_00846,PROD_350,2026-06-03T17:50:19Z,2,139.39,0.0,0.0,33.45,SecondDay,Houston,TX
AMZ-376-4708907-9409410,CUST_08915,PROD_470,2025-08-14T05:00:12Z,1,54.33,0.0,2.99,6.52,Expedited,Delhi,DL
AMZ-972-1775501-6227979,CUST_06207,PROD_778,2025-02-08T10:20:42Z,1,137.2,3.99,0.0,16.46,Expedited,Houston,TX
AMZ-258-6682522-7711614,CUST_04810,PROD_216,2025-11-21T09:07:12Z,2,125.1,3.99,2.99,30.02,SecondDay,Bangalore,KA
AMZ-736-2725387-3159660,CUST_02145,PROD_762,2026-03-21T13:14:15Z,3,76.8,0.0,0.0,27.65,SecondDay,New York,NY
AMZ-789-5168913-1338448,CUST_02313,PROD_856,2026-02-23T07:41:36Z,1,21.7,0.0,0.0,2.6,Standard,Houston,TX
AMZ-556-2632411-6386753,CUST_03243,PROD_962,2025-06-05T09:04:47Z,2,85.54,5.99,2.99,20.53,Expedited,Delhi,DL
AMZ-551-3962112-1284723,CUST_09755,PROD_255,2026-02-13T13:27:33Z,3,268.59,3.99,0.0,96.69,Expedited,Bangalore,KA
AMZ-909-3884271-6901306,CUST_05322,PROD_796,2025-08-25T10:22:00Z,2,137.57,5.99,0.0,33.02,Expedited,Mumbai,MH
AMZ-599-8937124-3885065,CUST_05656,PROD_576,2025-10-22T08:26:48Z,3,120.68,0.0,0.0,43.44,SecondDay,Seattle,WA
AMZ-812-9553544-7666990,CUST_03973,PROD_357,2026-03-04T23:26:37Z,2,65.79,0.0,0.0,15.79,SecondDay,Delhi,DL
AMZ-451-4555998-8167578,CUST_05311,PROD_302,2025-10-27T10:24:39Z,1,151.16,0.0,2.99,18.14,SecondDay,Houston,TX
AMZ-907-6261039-8889909,CUST_09192,PROD_593,2026-02-03T05:48:27Z,2,12.21,5.99,0.0,2.93,SecondDay,Houston,TX
AMZ-209-6440443-4517711,CUST_02830,PROD_097,2025-12-21T02:38:01Z,3,122.75,3.99,2.99,44.19,Standard,New York,NY
AMZ-647-4385046-5177918,CUST_02870,PROD_568,2025-09-13T13:39:06Z,3,221.73,5.99,0.0,79.82,SecondDay,New York,NY
AMZ-512-4599502-9733806,CUST_05602,PROD_946,2026-02-14T11:56:37Z,2,54.45,0.0,0.0,13.07,SecondDay,Seattle,WA
AMZ-746-5081831-9355779,CUST_05916,PROD_136,2025-11-19T12:27:10Z,2,51.5,3.99,2.99,12.36,Standard,Bangalore,KA
AMZ-460-2887278-3274477,CUST_09758,PROD_175,2025-06-10T10:31:47Z,3,189.84,0.0,0.0,68.34,Standard,Delhi,DL
AMZ-396-9610488-4558743,CUST_07045,PROD_223,2025-06-07T09:23:43Z,1,156.7,0.0,0.0,18.8,Standard,Mumbai,MH
AMZ-379-1847817-3295378,CUST_01064,PROD_426,2026-02-06T13:54:30Z,1,112.68,0.0,0.0,13.52,Standard,Bangalore,KA
AMZ-596-3707321-7507153,CUST_03968,PROD_684,2025-11-05T15:37:58Z,2,259.37,5.99,0.0,62.25,Expedited,Bangalore,KA
AMZ-329-2986598-5271482,CUST_00590,PROD_895,2026-02-28T21:13:27Z,2,285.46,3.99,0.0,68.51,Standard,Mumbai,MH
AMZ-938-1533541-6729707,CUST_06700,PROD_228,2026-03-26T16:42:07Z,2,206.63,5.99,0.0,49.59,SecondDay,Mumbai,MH
AMZ-295-3412557-9569125,CUST_05925,PROD_930,2025-04-10T17:10:07Z,3,63.66,0.0,0.0,22.92,SecondDay,Delhi,DL
AMZ-335-4241553-4180299,CUST_04945,PROD_847,2025-07-05T21:02:25Z,3,214.57,0.0,0.0,77.25,Standard,New York,NY
AMZ-973-2876955-2123712,CUST_08713,PROD_561,2025-03-01T14:03:59Z,1,227.68,0.0,0.0,27.32,SecondDay,Seattle,WA
AMZ-175-7002394-7673986,CUST_01781,PROD_246,2025-06-07T08:00:43Z,3,33.32,3.99,0.0,12.0,SecondDay,Mumbai,MH
AMZ-684-3524867-8070806,CUST_08886,PROD_268,2026-02-14T13:31:26Z,1,18.78,0.0,0.0,2.25,Standard,Bangalore,KA
AMZ-884-5073467-5565803,CUST_03083,PROD_132,2025-06-03T06:12:53Z,1,30.9,0.0,0.0,3.71,Expedited,New York,NY
AMZ-501-1307908-1483854,CUST_08734,PROD_026,2025-12-11T00:18:39Z,3,45.6,0.0,2.99,16.42,Standard,Bangalore,KA
AMZ-879-5926041-9403847,CUST_00066,PROD_117,2025-08-28T20:37:41Z,3,234.91,0.0,0.0,84.57,SecondDay,Houston,TX
AMZ-476-3904272-2791855,CUST_00840,PROD_160,2025-06-17T10:00:02Z,3,157.55,0.0,0.0,56.72,Standard,Delhi,DL
AMZ-828-4214082-2228191,CUST_06528,PROD_931,2026-04-21T19:19:45Z,1,182.26,0.0,0.0,21.87,SecondDay,New York,NY
AMZ-714-3657544-3484866,CUST_03042,PROD_918,2026-02-20T17:53:44Z,1,178.2,0.0,0.0,21.38,Expedited,Delhi,DL
AMZ-704-4833461-1372509,CUST_09551,PROD_292,2026-04-15T17:29:14Z,3,25.68,5.99,2.99,9.24,Standard,Mumbai,MH
AMZ-655-7711758-2751476,CUST_07667,PROD_175,2025-12-07T19:10:46Z,1,189.84,3.99,0.0,22.78,Standard,New York,NY
AMZ-988-5439044-8467973,CUST_03756,PROD_039,2026-01-25T05:50:54Z,1,15.15,5.99,0.0,1.82,SecondDay,Mumbai,MH
AMZ-799-2844101-1233582,CUST_03010,PROD_958,2025-05-29T23:49:50Z,1,77.39,0.0,0.0,9.29,Standard,Bangalore,KA
AMZ-379-1664184-7739853,CUST_06412,PROD_457,2025-03-06T12:01:46Z,1,57.86,0.0,0.0,6.94,SecondDay,New York,NY
AMZ-435-6646819-2446895,CUST_08273,PROD_674,2025-10-14T23:44:02Z,1,120.93,0.0,0.0,14.51,Expedited,New York,NY
AMZ-338-9535805-4724105,CUST_03137,PROD_142,2026-06-14T09:32:40Z,1,171.69,5.99,0.0,20.6,SecondDay,Delhi,DL
AMZ-389-8061202-5935598,CUST_02329,PROD_079,2025-06-18T11:58:13Z,1,182.6,5.99,0.0,21.91,Standard,Bangalore,KA
AMZ-603-6202232-3759789,CUST_07353,PROD_978,2025-04-22T21:31:57Z,1,208.98,0.0,2.99,25.08,Standard,New York,NY
AMZ-912-6974489-7344926,CUST_05550,PROD_260,2025-04-05T01:19:10Z,3,239.15,0.0,0.0,86.09,Standard,Seattle,WA
AMZ-750-7253744-2646159,CUST_02633,PROD_557,2025-08-04T11:07:10Z,1,193.86,0.0,0.0,23.26,Expedited,Houston,TX
AMZ-113-4636956-1380135,CUST_02323,PROD_390,2026-04-22T00:42:23Z,2,247.5,0.0,0.0,59.4,SecondDay,Delhi,DL
AMZ-520-3359103-1055669,CUST_09224,PROD_378,2025-09-19T13:02:32Z,2,42.34,0.0,0.0,10.16,Expedited,New York,NY
AMZ-513-3044080-4516896,CUST_09689,PROD_736,2026-03-20T02:42:41Z,3,61.92,0.0,0.0,22.29,Standard,Seattle,WA
AMZ-740-2695992-5648960,CUST_01264,PROD_599,2025-12-14T18:26:05Z,1,241.32,5.99,0.0,28.96,SecondDay,New York,NY
AMZ-345-7105488-5139120,CUST_07675,PROD_261,2025-09-27T17:32:10Z,3,58.39,3.99,2.99,21.02,SecondDay,Delhi,DL
AMZ-193-9952705-2923836,CUST_07035,PROD_674,2026-05-17T11:09:50Z,2,120.93,0.0,0.0,29.02,Standard,Houston,TX
AMZ-439-6130272-3371063,CUST_08883,PROD_656,2025-09-11T03:35:48Z,1,166.98,3.99,0.0,20.04,SecondDay,Delhi,DL
AMZ-849-2250844-4002824,CUST_07883,PROD_303,2025-10-24T10:54:05Z,2,207.55,5.99,0.0,49.81,Standard,Bangalore,KA
AMZ-520-9643759-7680131,CUST_04099,PROD_228,2025-07-10T11:08:20Z,1,206.63,0.0,0.0,24.8,Standard,Bangalore,KA
AMZ-448-9583157-7783052,CUST_05940,PROD_888,2025-09-13T12:54:47Z,1,31.07,0.0,2.99,3.73,SecondDay,Mumbai,MH
AMZ-267-4201109-6106434,CUST_09995,PROD_977,2025-04-21T00:15:41Z,3,173.89,0.0,0.0,62.6,Expedited,Seattle,WA
AMZ-106-9892002-5640953,CUST_09103,PROD_814,2025-05-12T13:00:45Z,3,292.35,3.99,2.99,105.25,SecondDay,New York,NY
AMZ-581-7719941-5181093,CUST_07868,PROD_993,2025-03-17T20:21:09Z,1,315.21,5.99,0.0,37.83,SecondDay,Houston,TX
AMZ-155-2668135-9222638,CUST_05277,PROD_766,2025-02-27T00:36:12Z,3,185.31,0.0,0.0,66.71,Expedited,New York,NY
AMZ-717-6751462-7923853,CUST_09842,PROD_985,2025-10-21T12:40:56Z,1,197.6,3.99,2.99,23.71,SecondDay,Seattle,WA
AMZ-231-8692612-6351470,CUST_02240,PROD_035,2025-11-10T20:59:20Z,2,121.2,0.0,0.0,29.09,SecondDay,Bangalore,KA
AMZ-905-8671266-3536076,CUST_01822,PROD_546,2026-02-16T03:09:30Z,3,83.25,0.0,0.0,29.97,Standard,Delhi,DL
AMZ-414-2825176-3814518,CUST_09043,PROD_997,2025-05-11T23:42:50Z,3,148.31,0.0,0.0,53.39,Standard,Bangalore,KA
AMZ-183-5924968-3420240,CUST_01688,PROD_585,2025-10-28T13:41:14Z,2,136.9,0.0,0.0,32.86,Standard,Mumbai,MH
AMZ-272-2703289-8571052,CUST_03341,PROD_391,2026-03-08T10:55:01Z,3,261.91,0.0,0.0,94.29,SecondDay,Houston,TX
AMZ-277-4313351-7264315,CUST_00696,PROD_091,2026-05-30T23:48:05Z,2,319.09,0.0,0.0,76.58,Standard,Seattle,WA
AMZ-873-2953845-4496286,CUST_06584,PROD_153,2025-07-19T15:00:48Z,3,63.94,5.99,0.0,23.02,Standard,Seattle,WA
AMZ-340-4341255-7640508,CUST_08958,PROD_254,2025-09-07T19:09:50Z,3,158.9,3.99,0.0,57.2,SecondDay,Seattle,WA
AMZ-384-4185156-1107308,CUST_07192,PROD_597,2026-04-18T10:34:00Z,2,177.71,5.99,0.0,42.65,Expedited,Seattle,WA
AMZ-122-4104210-6731524,CUST_02941,PROD_408,2025-03-30T17:04:39Z,1,99.4,3.99,0.0,11.93,Expedited,New York,NY
AMZ-358-9478982-4859247,CUST_01302,PROD_599,2025-07-18T18:03:28Z,2,241.32,3.99,0.0,57.92,Expedited,Seattle,WA
AMZ-283-7264423-6046761,CUST_06722,PROD_265,2026-06-09T17:46:05Z,2,93.56,5.99,2.99,22.45,Expedited,New York,NY
AMZ-732-4258684-1332024,CUST_04525,PROD_763,2026-04-27T11:35:23Z,3,167.2,0.0,0.0,60.19,Expedited,Houston,TX
AMZ-448-3318863-4878054,CUST_08934,PROD_387,2025-10-10T14:45:28Z,1,83.57,3.99,0.0,10.03,SecondDay,Delhi,DL
AMZ-675-3288915-2458252,CUST_07854,PROD_347,2025-12-17T05:14:41Z,1,179.18,5.99,0.0,21.5,Expedited,New York,NY
AMZ-953-1030395-2491871,CUST_04320,PROD_456,2025-04-28T19:33:21Z,2,123.57,5.99,2.99,29.66,Expedited,Houston,TX
AMZ-886-4161621-9542715,CUST_06184,PROD_498,2026-05-17T18:23:42Z,2,108.39,3.99,2.99,26.01,SecondDay,New York,NY
AMZ-859-4749621-4727738,CUST_02064,PROD_065,2026-01-05T15:15:37Z,2,35.84,5.99,0.0,8.6,Standard,Seattle,WA
AMZ-506-8640186-7076035,CUST_09432,PROD_255,2026-04-28T11:31:50Z,3,268.59,5.99,0.0,96.69,SecondDay,Houston,TX
AMZ-574-7289782-3356072,CUST_07427,PROD_383,2025-05-15T20:42:05Z,3,55.15,3.99,2.99,19.85,Expedited,Bangalore,KA
AMZ-434-4893753-2548228,CUST_09731,PROD_989,2025-07-05T21:41:59Z,2,169.42,3.99,0.0,40.66,Expedited,Bangalore,KA
AMZ-636-6227404-2346361,CUST_07087,PROD_485,2026-05-04T19:45:14Z,2,107.19,0.0,0.0,25.73,SecondDay,Mumbai,MH
AMZ-662-9945715-8109663,CUST_08441,PROD_543,2025-07-07T13:25:25Z,3,38.04,0.0,2.99,13.69,Expedited,Seattle,WA
AMZ-243-6242872-7957913,CUST_08836,PROD_029,2026-05-24T15:23:24Z,2,215.4,3.99,0.0,51.7,Standard,Seattle,WA
AMZ-525-6538076-3565069,CUST_09780,PROD_864,2025-06-12T06:44:44Z,1,154.55,3.99,0.0,18.55,SecondDay,Delhi,DL
AMZ-783-9417055-8172786,CUST_06992,PROD_637,2026-05-12T08:17:36Z,1,155.27,0.0,0.0,18.63,Standard,Seattle,WA
AMZ-210-4682273-2209153,CUST_08354,PROD_108,2025-02-03T20:29:30Z,1,183.63,5.99,0.0,22.04,Standard,Mumbai,MH
AMZ-763-8828095-4267837,CUST_01658,PROD_474,2025-09-21T22:06:42Z,1,207.31,5.99,2.99,24.88,Expedited,New York,NY
AMZ-457-9890339-8314701,CUST_05616,PROD_229,2026-03-30T11:24:36Z,1,129.8,0.0,0.0,15.58,Standard,New York,NY
AMZ-336-4410203-9272326,CUST_06713,PROD_974,2025-09-25T13:12:07Z,3,96.37,5.99,2.99,34.69,Standard,Houston,TX
AMZ-714-5834814-7602822,CUST_02857,PROD_789,2025-09-22T10:58:28Z,2,112.38,0.0,2.99,26.97,SecondDay,New York,NY
AMZ-545-7438430-5762815,CUST_06511,PROD_740,2026-03-26T22:08:42Z,2,34.59,0.0,0.0,8.3,Expedited,Houston,TX
AMZ-105-9332453-1161694,CUST_06422,PROD_657,2025-10-17T12:43:33Z,1,141.14,0.0,0.0,16.94,SecondDay,Houston,TX
AMZ-744-8902603-4946597,CUST_07167,PROD_997,2026-01-08T11:29:20Z,2,148.31,3.99,0.0,35.59,Expedited,Mumbai,MH
AMZ-864-6047574-8046840,CUST_07689,PROD_354,2025-07-25T21:57:55Z,3,175.36,3.99,2.99,63.13,Expedited,Seattle,WA
AMZ-878-8485248-7756479,CUST_02828,PROD_825,2025-08-25T12:46:55Z,3,106.27,0.0,0.0,38.26,Standard,Mumbai,MH
AMZ-164-2981592-3717158,CUST_06847,PROD_830,2025-11-28T18:02:39Z,2,127.39,5.99,0.0,30.57,Standard,New York,NY
AMZ-356-3983763-9636293,CUST_05007,PROD_604,2025-05-10T06:13:41Z,2,146.71,0.0,0.0,35.21,Standard,Houston,TX
AMZ-176-3212012-6459669,CUST_01001,PROD_466,2026-03-06T10:54:31Z,3,92.68,0.0,0.0,33.36,Standard,New York,NY
AMZ-974-6458299-8514905,CUST_06062,PROD_608,2025-08-22T21:27:45Z,3,36.05,5.99,0.0,12.98,SecondDay,Houston,TX
AMZ-366-5310651-2344447,CUST_04900,PROD_577,2026-04-19T21:16:26Z,1,229.82,5.99,0.0,27.58,SecondDay,Delhi,DL
AMZ-153-6209553-4542071,CUST_00071,PROD_471,2025-05-08T08:53:24Z,1,179.6,0.0,0.0,21.55,Standard,Seattle,WA
AMZ-811-6863139-3681191,CUST_06379,PROD_717,2025-05-06T20:23:41Z,2,39.79,5.99,2.99,9.55,Standard,New York,NY
AMZ-168-4534613-9142003,CUST_02815,PROD_807,2025-10-24T06:59:02Z,3,96.09,3.99,0.0,34.59,SecondDay,Seattle,WA
AMZ-788-6978197-3842431,CUST_06556,PROD_952,2026-06-13T13:19:33Z,3,172.2,5.99,0.0,61.99,SecondDay,Bangalore,KA
AMZ-903-4338666-4014994,CUST_07656,PROD_076,2025-09-13T08:19:51Z,3,270.35,0.0,0.0,97.33,SecondDay,Mumbai,MH
AMZ-406-8587038-5131249,CUST_02902,PROD_295,2025-05-27T12:37:01Z,2,245.12,5.99,0.0,58.83,Standard,Bangalore,KA
AMZ-307-6105926-2054392,CUST_07676,PROD_363,2026-03-28T17:25:27Z,2,99.54,3.99,0.0,23.89,Expedited,Mumbai,MH
AMZ-409-3612314-8847724,CUST_06281,PROD_853,2025-03-23T00:47:39Z,2,59.33,0.0,0.0,14.24,Expedited,Houston,TX
AMZ-403-7095225-6647496,CUST_08993,PROD_997,2025-10-26T21:47:40Z,2,148.31,5.99,2.99,35.59,Standard,Houston,TX
AMZ-564-4326507-9308542,CUST_01221,PROD_022,2025-06-22T13:36:01Z,2,229.55,5.99,2.99,55.09,Standard,New York,NY
AMZ-936-4234834-8939458,CUST_06640,PROD_802,2026-03-13T16:04:57Z,3,211.78,0.0,0.0,76.24,Expedited,Houston,TX
AMZ-428-4677609-8810480,CUST_07783,PROD_230,2025-04-22T17:46:49Z,1,65.35,3.99,0.0,7.84,Expedited,Mumbai,MH
AMZ-101-3236545-8557908,CUST_05476,PROD_269,2025-09-17T15:57:50Z,1,186.89,3.99,2.99,22.43,Expedited,Seattle,WA
AMZ-724-7818857-5373220,CUST_09350,PROD_961,2025-04-17T18:44:01Z,2,79.07,5.99,0.0,18.98,Expedited,New York,NY
AMZ-776-3142068-3996977,CUST_01048,PROD_331,2025-12-10T02:46:22Z,1,49.56,3.99,0.0,5.95,SecondDay,Delhi,DL
AMZ-448-4153738-7792278,CUST_06187,PROD_883,2025-06-03T00:34:21Z,1,61.03,5.99,0.0,7.32,Expedited,Bangalore,KA
AMZ-789-9941605-2901676,CUST_09051,PROD_836,2025-06-14T07:58:57Z,1,15.49,5.99,0.0,1.86,Expedited,Mumbai,MH
AMZ-807-8113103-2029874,CUST_06193,PROD_187,2026-03-01T16:39:15Z,1,171.29,0.0,0.0,20.55,Standard,New York,NY
AMZ-358-6201514-6549171,CUST_00319,PROD_120,2026-01-08T18:31:12Z,2,122.06,0.0,0.0,29.29,SecondDay,Delhi,DL
AMZ-241-3379024-8521548,CUST_06835,PROD_679,2025-12-17T03:25:23Z,2,121.84,3.99,0.0,29.24,Standard,New York,NY
AMZ-735-5266806-9293108,CUST_09915,PROD_074,2025-06-01T09:12:50Z,1,37.44,3.99,0.0,4.49,Standard,Delhi,DL
AMZ-829-8512993-2776337,CUST_01344,PROD_562,2026-01-09T20:19:24Z,2,185.65,0.0,0.0,44.56,Expedited,Houston,TX
AMZ-358-6680384-9563068,CUST_04142,PROD_236,2025-12-13T07:57:49Z,2,23.77,3.99,0.0,5.7,SecondDay,Delhi,DL
AMZ-327-3323156-4835399,CUST_06179,PROD_542,2025-12-24T11:11:42Z,3,116.94,5.99,0.0,42.1,Standard,Seattle,WA
AMZ-937-1205714-6252154,CUST_00267,PROD_058,2025-12-23T16:59:02Z,2,186.36,0.0,0.0,44.73,SecondDay,Bangalore,KA
AMZ-983-7443571-8837646,CUST_00358,PROD_253,2025-12-03T16:40:20Z,3,186.19,0.0,2.99,67.03,Standard,New York,NY
AMZ-697-6835242-9518710,CUST_07301,PROD_530,2025-02-09T23:13:21Z,2,15.69,0.0,2.99,3.77,Expedited,Mumbai,MH
AMZ-634-8116067-4302549,CUST_00381,PROD_198,2025-10-26T23:21:56Z,1,10.19,0.0,2.99,1.22,Standard,Delhi,DL
AMZ-400-6819415-7066108,CUST_06300,PROD_475,2025-04-09T19:24:33Z,2,123.94,0.0,2.99,29.75,Standard,New York,NY
AMZ-395-4892910-6789104,CUST_08502,PROD_010,2025-05-20T18:13:53Z,2,232.16,5.99,0.0,55.72,Standard,Bangalore,KA
AMZ-219-6020654-5297356,CUST_09046,PROD_237,2026-05-28T14:07:21Z,3,37.47,0.0,2.99,13.49,Expedited,Houston,TX
AMZ-594-4168321-1138659,CUST_02033,PROD_993,2025-12-30T02:48:13Z,2,315.21,3.99,0.0,75.65,Standard,Seattle,WA
AMZ-608-2410496-4143743,CUST_09043,PROD_994,2026-05-09T13:41:03Z,1,100.48,0.0,0.0,12.06,Expedited,Bangalore,KA
AMZ-872-9416376-2197919,CUST_02421,PROD_828,2026-04-13T14:19:44Z,1,206.45,3.99,0.0,24.77,SecondDay,Mumbai,MH
AMZ-536-7072375-4591405,CUST_06281,PROD_007,2026-04-28T15:45:49Z,3,189.45,0.0,2.99,68.2,Standard,Bangalore,KA
AMZ-455-9438458-9625437,CUST_03462,PROD_149,2025-02-27T09:22:09Z,2,61.86,3.99,0.0,14.85,SecondDay,Delhi,DL
AMZ-329-3104810-9850201,CUST_00398,PROD_406,2025-07-30T02:18:42Z,1,227.84,3.99,0.0,27.34,SecondDay,Seattle,WA
AMZ-200-7310643-4556552,CUST_04364,PROD_652,2026-03-01T21:12:50Z,1,37.33,5.99,0.0,4.48,Standard,Mumbai,MH
AMZ-633-9042563-6148988,CUST_03297,PROD_209,2026-02-04T16:38:02Z,1,181.71,5.99,0.0,21.81,Standard,Houston,TX
AMZ-369-5834084-1474708,CUST_03114,PROD_092,2025-03-17T16:35:14Z,3,235.82,0.0,2.99,84.9,SecondDay,Mumbai,MH
AMZ-968-3927467-9383850,CUST_09647,PROD_235,2025-10-21T19:54:07Z,3,130.6,3.99,2.99,47.02,Expedited,Seattle,WA
AMZ-410-8072742-3641525,CUST_00948,PROD_686,2026-04-18T09:26:34Z,3,97.98,5.99,0.0,35.27,SecondDay,Mumbai,MH
AMZ-838-2694874-5077028,CUST_03465,PROD_988,2025-11-09T03:26:24Z,2,124.21,0.0,0.0,29.81,Standard,New York,NY
AMZ-494-4980448-8249982,CUST_07831,PROD_354,2025-09-18T11:34:48Z,1,175.36,0.0,0.0,21.04,Standard,Houston,TX
AMZ-750-6089862-7672266,CUST_03969,PROD_613,2026-01-14T08:56:52Z,1,225.07,3.99,0.0,27.01,Expedited,Houston,TX
AMZ-725-8900865-6731220,CUST_06421,PROD_395,2025-12-05T09:29:36Z,2,155.5,5.99,2.99,37.32,Standard,New York,NY
AMZ-675-1674839-2914894,CUST_07609,PROD_717,2025-06-11T17:46:28Z,2,39.79,5.99,0.0,9.55,Expedited,Houston,TX
AMZ-908-6092077-3170508,CUST_01716,PROD_529,2025-11-03T18:20:05Z,1,34.24,0.0,0.0,4.11,SecondDay,Mumbai,MH
AMZ-228-7387254-4635400,CUST_00530,PROD_494,2025-07-10T06:44:09Z,1,173.21,0.0,0.0,20.79,SecondDay,Houston,TX
AMZ-379-3487035-9176208,CUST_00464,PROD_104,2026-05-20T15:43:58Z,1,27.37,5.99,0.0,3.28,Standard,Bangalore,KA
AMZ-488-2540010-5359969,CUST_07301,PROD_665,2026-03-18T22:45:22Z,2,285.3,3.99,0.0,68.47,Expedited,Mumbai,MH
AMZ-743-9836775-9418446,CUST_01759,PROD_130,2026-02-08T13:55:08Z,2,60.55,0.0,0.0,14.53,Standard,Seattle,WA
AMZ-647-6975734-6289974,CUST_06694,PROD_748,2026-04-09T07:13:41Z,1,39.63,5.99,0.0,4.76,SecondDay,Seattle,WA
AMZ-164-5662338-2645137,CUST_04199,PROD_482,2025-06-30T18:28:18Z,3,181.18,0.0,0.0,65.22,Standard,Seattle,WA
AMZ-673-4346177-7948487,CUST_01848,PROD_961,2025-03-14T07:24:51Z,1,79.07,3.99,0.0,9.49,Standard,New York,NY
AMZ-839-4241242-5898152,CUST_05814,PROD_369,2026-01-23T17:33:05Z,1,9.86,0.0,0.0,1.18,Standard,Bangalore,KA
AMZ-914-6048490-6049866,CUST_09084,PROD_626,2026-03-12T17:48:46Z,3,84.85,0.0,0.0,30.55,Expedited,Mumbai,MH
AMZ-716-4547870-5773878,CUST_09587,PROD_976,2025-12-04T08:56:41Z,3,93.66,5.99,0.0,33.72,Standard,Mumbai,MH
AMZ-555-5066151-7086600,CUST_01134,PROD_1000,2025-02-06T22:07:54Z,2,150.42,5.99,2.99,36.1,Standard,Houston,TX
AMZ-779-6252994-2332517,CUST_06785,PROD_371,2025-06-26T11:40:34Z,3,40.62,5.99,0.0,14.62,SecondDay,Houston,TX
AMZ-304-9769961-7366646,CUST_04874,PROD_551,2025-10-18T04:45:43Z,1,58.8,0.0,0.0,7.06,Standard,Houston,TX
AMZ-452-3102490-7680018,CUST_01489,PROD_528,2025-02-15T01:26:30Z,2,191.96,3.99,0.0,46.07,Expedited,Delhi,DL
AMZ-406-2703049-2549884,CUST_01832,PROD_546,2026-05-13T15:16:43Z,2,83.25,3.99,0.0,19.98,Expedited,Seattle,WA
AMZ-734-5790697-3383603,CUST_07408,PROD_818,2026-05-31T20:16:00Z,3,89.21,5.99,2.99,32.12,SecondDay,Delhi,DL
AMZ-337-4949724-4350013,CUST_02410,PROD_975,2026-06-15T04:32:20Z,3,46.81,5.99,0.0,16.85,Standard,Mumbai,MH
AMZ-714-6655249-5485133,CUST_01308,PROD_125,2026-03-31T07:36:57Z,3,223.58,3.99,0.0,80.49,SecondDay,New York,NY
AMZ-239-7126546-7064767,CUST_08504,PROD_688,2025-10-20T20:24:51Z,3,256.51,5.99,0.0,92.34,Standard,Houston,TX
AMZ-191-5325072-8872068,CUST_09021,PROD_915,2026-05-02T08:53:47Z,3,179.22,5.99,0.0,64.52,Standard,Delhi,DL
AMZ-984-1503077-9029009,CUST_08928,PROD_006,2026-03-17T02:32:24Z,2,139.92,3.99,0.0,33.58,SecondDay,Mumbai,MH
AMZ-553-3055418-6710243,CUST_06087,PROD_188,2025-04-28T16:06:50Z,3,255.01,5.99,0.0,91.8,Expedited,Mumbai,MH
AMZ-190-2189671-8700420,CUST_06897,PROD_704,2025-12-05T03:34:03Z,2,176.51,0.0,0.0,42.36,Expedited,Mumbai,MH
AMZ-498-5078027-3175415,CUST_00804,PROD_698,2025-04-23T03:33:45Z,2,46.34,0.0,2.99,11.12,SecondDay,Mumbai,MH
AMZ-646-1865073-8267790,CUST_05987,PROD_615,2025-08-03T00:23:38Z,2,215.75,3.99,2.99,51.78,Standard,Mumbai,MH
AMZ-684-4827102-8381748,CUST_02061,PROD_965,2025-04-18T04:41:22Z,1,237.77,0.0,0.0,28.53,Expedited,Bangalore,KA
AMZ-266-7504651-3379411,CUST_07021,PROD_939,2025-12-08T02:51:51Z,2,241.5,5.99,0.0,57.96,Standard,Delhi,DL
AMZ-445-5594941-8524198,CUST_06987,PROD_836,2025-11-18T08:41:15Z,1,15.49,3.99,0.0,1.86,Expedited,Delhi,DL
AMZ-979-1843971-6929050,CUST_09561,PROD_577,2025-10-11T02:41:39Z,1,229.82,0.0,0.0,27.58,Expedited,Houston,TX
AMZ-373-9676104-1003250,CUST_02390,PROD_943,2025-10-26T08:43:29Z,1,157.86,0.0,0.0,18.94,Standard,Seattle,WA
AMZ-141-7048246-7975201,CUST_07618,PROD_559,2025-06-02T14:22:25Z,3,221.9,0.0,0.0,79.88,Standard,New York,NY
AMZ-399-5629953-8841325,CUST_01964,PROD_788,2026-02-02T13:08:36Z,3,161.35,3.99,0.0,58.09,SecondDay,New York,NY
AMZ-672-7846833-4742919,CUST_00462,PROD_613,2025-09-15T23:54:10Z,1,225.07,3.99,0.0,27.01,Standard,New York,NY
AMZ-589-9723199-2693960,CUST_09657,PROD_543,2026-01-12T16:49:09Z,1,38.04,0.0,2.99,4.56,SecondDay,Seattle,WA
AMZ-190-4703676-2528485,CUST_03564,PROD_527,2025-03-19T12:10:57Z,1,105.97,3.99,0.0,12.72,Standard,New York,NY
AMZ-455-6968189-4996858,CUST_06671,PROD_138,2026-02-01T15:16:13Z,1,169.43,3.99,0.0,20.33,Standard,Houston,TX
AMZ-340-7507007-5384091,CUST_08843,PROD_075,2025-05-28T05:35:59Z,3,126.56,0.0,0.0,45.56,Expedited,Mumbai,MH
AMZ-552-8019130-4700775,CUST_09608,PROD_899,2025-07-23T09:45:44Z,2,15.22,3.99,0.0,3.65,SecondDay,New York,NY
